lle_codigo,lle_llegadanal,lle_periodo,Mes,lle_valor
76126,CALIMA,2008,03,0
70221,COVEÑAS,2008,03,0
8001,BARRANQUILLA,2008,03,4042
20400,LA JAGUA DE IBIRICO,2008,03,0
5579,PUERTO BERRIO,2008,03,9
44001,RIOHACHA,2008,03,134
76147,CARTAGO,2008,03,0
5045,APARTADÓ,2008,03,0
20770,SAN MARTÍN,2008,03,0
81001,ARAUCA,2008,03,0
54001,CUCUTA,2008,03,1196
27001,QUIBDO,2008,03,4682
20060,BOSCONIA,2008,03,0
5490,NECOCLÍ,2008,03,86
50001,VILLAVICENCIO,2008,03,34
86573,PUERTO LEGUIZAMO,2008,03,0
86568,PUERTO ASIS,2008,03,5
85225,NUNCHÍA,2008,03,0
5591,PUERTO TRIUNFO,2008,03,65
44430,MAICAO,2008,03,0
13468,MOMPÓS,2008,03,0
23466,MONTELIBANO,2008,03,0
68669,SAN ANDRÉS,2008,03,3565
73449,MELGAR,2008,03,0
73168,CHAPARRAL,2008,03,0
27077,BAJO BAUDO,2008,03,0
47318,GUAMAL,2008,03,0
85001,EL YOPAL,2008,03,15
5873,VIGIA DEL FUERTE,2008,03,98
5475,MURINDÓ,2008,03,5
23001,MONTERIA,2008,03,2862
70215,COROZAL,2008,03,539
95001,SAN JOSE DEL GUAVIARE,2008,03,0
23189,CIÉNAGA DE ORO,2008,03,0
5361,ITUANGO,2008,03,22
68081,BARRANCABERMEJA,2008,03,58
54498,OCAÑA,2008,03,0
5480,MUTATA,2008,03,0
18001,FLORENCIA,2008,03,19
5250,EL BAGRE,2008,03,393
17001,MANIZALES,2008,03,588
8141,CANDELARIA,2008,03,0
70823,TOLU,2008,03,29
11001,BOGOTA,2008,03,53161
20011,AGUACHICA,2008,03,0
13430,MAGANGUÉ,2008,03,0
15272,FIRAVITOBA,2008,03,0
47245,EL BANCO,2008,03,0
91001,LETICIA,2008,03,182
70717,SAN PEDRO,2008,03,42
73001,IBAGUE,2008,03,732
5847,URRAO,2008,03,2
66001,PEREIRA,2008,03,2378
85325,SAN LUIS DE PALENQUE,2008,03,0
94001,INÍRIDA,2008,03,0
5615,RIONEGRO - ANTIOQUIA,2008,03,11
52001,PASTO,2008,03,311
15516,PAIPA,2008,03,0
23068,AYAPEL,2008,03,0
5313,GRANADA,2008,03,0
5147,CAREPA,2008,03,4480
99524,LA PRIMAVERA,2008,03,0
97666,TARAIRA,2008,03,0
63470,MONTENEGRO,2008,03,0
47001,SANTA MARTA,2008,03,1729
70713,SAN ONOFRE - SUCRE,2008,03,0
5837,TURBO,2008,03,119
76109,BUENAVENTURA,2008,03,0
27205,CONDOTO,2008,03,183
5284,FRONTINO,2008,03,0
97001,MITÚ,2008,03,0
5001,MEDELLIN,2008,03,13
5059,ARMENIA,2008,03,592
50573,PUERTO LÓPEZ,2008,03,0
73275,FLANDES,2008,03,0
5154,CAUCASIA,2008,03,1201
44847,URIBIA,2008,03,0
52835,TUMACO,2008,03,21
20001,VALLEDUPAR,2008,03,233
19001,POPAYAN,2008,03,68
5031,AMALFI,2008,03,0
5604,REMEDIOS,2008,03,605
27495,NUQUI,2008,03,161
76001,CALI,2008,03,7147
81794,TAME,2008,03,0
85230,OROCUÉ,2008,03,54
25572,PUERTO SALGAR,2007,03,0
5361,ITUANGO,2007,03,0
5837,TURBO,2007,03,132
27495,NUQUI,2007,03,218
5059,ARMENIA,2007,03,703
85001,EL YOPAL,2007,03,1
91001,LETICIA,2007,03,298
27001,QUIBDO,2007,03,3601
20250,EL PASO,2007,03,0
5480,MUTATA,2007,03,0
13468,MOMPÓS,2007,03,0
13001,CARTAGENA,2007,03,4230
97001,MITÚ,2007,03,0
50573,PUERTO LÓPEZ,2007,03,0
52835,TUMACO,2007,03,37
52001,PASTO,2007,03,304
66001,PEREIRA,2007,03,2810
5873,VIGIA DEL FUERTE,2007,03,215
5147,CAREPA,2007,03,4957
73275,FLANDES,2007,03,4
8001,BARRANQUILLA,2007,03,4228
70823,TOLU,2007,03,0
47245,EL BANCO,2007,03,0
86568,PUERTO ASIS,2007,03,0
27075,BAHIA SOLANO,2007,03,502
5284,FRONTINO,2007,03,0
15272,FIRAVITOBA,2007,03,0
63470,MONTENEGRO,2007,03,0
76109,BUENAVENTURA,2007,03,8
23068,AYAPEL,2007,03,0
97666,TARAIRA,2007,03,0
81794,TAME,2007,03,0
20400,LA JAGUA DE IBIRICO,2007,03,0
20770,SAN MARTÍN,2007,03,0
70717,SAN PEDRO,2007,03,31
5615,RIONEGRO - ANTIOQUIA,2007,03,39
20011,AGUACHICA,2007,03,0
47001,SANTA MARTA,2007,03,1953
20001,VALLEDUPAR,2007,03,251
73449,MELGAR,2007,03,0
5585,PUERTO NARE,2007,03,94
11001,BOGOTA,2007,03,56796
5604,REMEDIOS,2007,03,837
5031,AMALFI,2007,03,3
5490,NECOCLÍ,2007,03,69
17001,MANIZALES,2007,03,709
47318,GUAMAL,2007,03,0
5591,PUERTO TRIUNFO,2007,03,163
18753,SAN VICENTE DEL CAGUÁN,2007,03,0
68001,BUCARAMANGA,2007,03,1797
52022,ALDANA,2007,03,0
41298,GARZÓN,2007,03,5
44847,URIBIA,2007,03,0
15516,PAIPA,2007,03,0
94001,INÍRIDA,2007,03,0
20060,BOSCONIA,2007,03,0
70713,SAN ONOFRE - SUCRE,2007,03,0
5154,CAUCASIA,2007,03,1417
68081,BARRANCABERMEJA,2007,03,30
50001,VILLAVICENCIO,2007,03,3
44560,MANAURE,2007,03,0
54498,OCAÑA,2007,03,0
23466,MONTELIBANO,2007,03,0
13430,MAGANGUÉ,2007,03,0
27077,BAJO BAUDO,2007,03,0
41001,NEIVA,2007,03,101
95001,SAN JOSE DEL GUAVIARE,2007,03,0
76147,CARTAGO,2007,03,2
5847,URRAO,2007,03,4
5313,GRANADA,2007,03,0
68669,SAN ANDRÉS,2007,03,4534
70221,COVEÑAS,2007,03,0
27006,ACANDI,2007,03,374
18001,FLORENCIA,2007,03,4
73168,CHAPARRAL,2007,03,0
73001,IBAGUE,2007,03,481
85325,SAN LUIS DE PALENQUE,2007,03,0
85225,NUNCHÍA,2007,03,0
73443,MARIQUITA,2007,03,0
5475,MURINDÓ,2007,03,34
50568,PUERTO GAITÁN,2007,03,0
70215,COROZAL,2007,03,314
5045,APARTADÓ,2007,03,0
5579,PUERTO BERRIO,2007,03,13
5250,EL BAGRE,2007,03,514
86573,PUERTO LEGUIZAMO,2007,03,0
99524,LA PRIMAVERA,2007,03,0
23189,CIÉNAGA DE ORO,2007,03,0
85230,OROCUÉ,2007,03,4
81001,ARAUCA,2007,03,0
23001,MONTERIA,2007,03,2295
76001,CALI,2007,03,7769
5001,MEDELLIN,2007,03,24
8141,CANDELARIA,2007,03,18
5172,CHIGORODÓ,2007,03,2
44001,RIOHACHA,2007,03,137
27205,CONDOTO,2007,03,291
76126,CALIMA,2007,03,0
19001,POPAYAN,2007,03,0
44430,MAICAO,2007,03,0
54001,CUCUTA,2007,03,1040
73001,IBAGUE,2023,02,1047
5647,SAN ANDRES - ISLA,2023,02,19817
85250,PAZ DE ARIPORO,2023,02,9
23001,MONTERIA,2023,02,20443
11001,BOGOTA,2023,02,137258
70215,COROZAL,2023,02,362
52001,PASTO,2023,02,5233
27006,ACANDI,2023,02,43
47001,SANTA MARTA,2023,02,33889
99524,LA PRIMAVERA,2023,02,48
20060,BOSCONIA,2023,02,29
70823,TOLU,2023,02,1802
41001,NEIVA,2023,02,24
5250,EL BAGRE,2023,02,700
54001,CUCUTA,2023,02,12959
27077,BAJO BAUDO,2023,02,79
68001,BUCARAMANGA,2023,02,8765
5490,NECOCLÍ,2023,02,4
5154,CAUCASIA,2023,02,697
5059,ARMENIA,2023,02,3588
23466,MONTELIBANO,2023,02,351
20001,VALLEDUPAR,2023,02,2637
2700,CAPURGANA,2023,02,319
13688,SANTA ROSA DEL SUR,2023,02,19
47058,ARIGUANI,2023,02,3
50001,VILLAVICENCIO,2023,02,2405
5847,URRAO,2023,02,71
5873,VIGIA DEL FUERTE,2023,02,94
66001,PEREIRA,2023,02,14588
5147,CAREPA,2023,02,7076
44001,RIOHACHA,2023,02,3909
85010,AGUAZUL,2023,02,24
76001,CALI,2023,02,30456
50680,SAN CARLOS GUAROA,2023,02,18
27075,BAHIA SOLANO,2023,02,1694
97001,MITÚ,2023,02,3
8001,BARRANQUILLA,2023,02,20550
27205,CONDOTO,2023,02,145
91001,LETICIA,2023,02,1602
17001,MANIZALES,2023,02,1369
27495,NUQUI,2023,02,382
15516,PAIPA,2023,02,489
27001,QUIBDO,2023,02,8826
13001,CARTAGENA,2023,02,43947
68081,BARRANCABERMEJA,2023,02,33
68679,SAN GIL,2022,02,14
81001,ARAUCA,2022,02,217
5154,CAUCASIA,2022,02,289
27006,ACANDI,2022,02,160
17001,MANIZALES,2022,02,1633
76147,CARTAGO,2022,02,107
5147,CAREPA,2022,02,8746
5604,REMEDIOS,2022,02,4
73001,IBAGUE,2022,02,1026
85010,AGUAZUL,2022,02,6
68081,BARRANCABERMEJA,2022,02,108
5579,PUERTO BERRIO,2022,02,53
27205,CONDOTO,2022,02,183
5647,SAN ANDRES - ISLA,2022,02,28921
47001,SANTA MARTA,2022,02,33868
8001,BARRANQUILLA,2022,02,19338
13001,CARTAGENA,2022,02,40676
23466,MONTELIBANO,2022,02,511
27495,NUQUI,2022,02,680
54001,CUCUTA,2022,02,7663
76001,CALI,2022,02,27449
97001,MITÚ,2022,02,1
27077,BAJO BAUDO,2022,02,29
20060,BOSCONIA,2022,02,27
5873,VIGIA DEL FUERTE,2022,02,65
70717,SAN PEDRO,2022,02,61
91001,LETICIA,2022,02,1042
5250,EL BAGRE,2022,02,746
85001,EL YOPAL,2022,02,281
52001,PASTO,2022,02,1536
47058,ARIGUANI,2022,02,4
20001,VALLEDUPAR,2022,02,965
44001,RIOHACHA,2022,02,1263
5059,ARMENIA,2022,02,2388
13688,SANTA ROSA DEL SUR,2022,02,9
41001,NEIVA,2022,02,669
85250,PAZ DE ARIPORO,2022,02,1
11001,BOGOTA,2022,02,113620
23001,MONTERIA,2022,02,18018
19001,POPAYAN,2022,02,277
15189,CIENAGA,2022,02,7
66001,PEREIRA,2022,02,9336
5847,URRAO,2022,02,155
27075,BAHIA SOLANO,2022,02,1606
70823,TOLU,2022,02,808
68001,BUCARAMANGA,2022,02,8646
70215,COROZAL,2022,02,714
13468,MOMPÓS,2022,02,228
25175,CHIA,2022,02,16
18001,FLORENCIA,2022,02,81
99524,LA PRIMAVERA,2022,02,39
50001,VILLAVICENCIO,2022,02,924
27006,ACANDI,2022,02,212
27001,QUIBDO,2022,02,9108
5001,MEDELLIN,2021,02,10
41001,NEIVA,2021,02,11
27001,QUIBDO,2021,02,7308
44001,RIOHACHA,2021,02,1016
5847,URRAO,2021,02,262
13688,SANTA ROSA DEL SUR,2021,02,6
23466,MONTELIBANO,2021,02,421
52001,PASTO,2021,02,305
73001,IBAGUE,2021,02,412
27006,ACANDI,2021,02,171
91001,LETICIA,2021,02,4
27205,CONDOTO,2021,02,285
50001,VILLAVICENCIO,2021,02,365
5579,PUERTO BERRIO,2021,02,110
5615,RIONEGRO - ANTIOQUIA,2021,02,0
66001,PEREIRA,2021,02,3519
5604,REMEDIOS,2021,02,14
17001,MANIZALES,2021,02,871
5647,SAN ANDRES - ISLA,2021,02,13136
68081,BARRANCABERMEJA,2021,02,84
5250,EL BAGRE,2021,02,610
99524,LA PRIMAVERA,2021,02,33
76001,CALI,2021,02,17794
27495,NUQUI,2021,02,603
25175,CHIA,2021,02,12
76147,CARTAGO,2021,02,19
5873,VIGIA DEL FUERTE,2021,02,113
54001,CUCUTA,2021,02,2023
73443,MARIQUITA,2021,02,0
27077,BAJO BAUDO,2021,02,52
19001,POPAYAN,2021,02,2
47001,SANTA MARTA,2021,02,20350
11001,BOGOTA,2021,02,68844
5154,CAUCASIA,2021,02,180
5147,CAREPA,2021,02,6662
5059,ARMENIA,2021,02,944
70215,COROZAL,2021,02,538
20001,VALLEDUPAR,2021,02,475
27075,BAHIA SOLANO,2021,02,1239
8001,BARRANQUILLA,2021,02,11194
68001,BUCARAMANGA,2021,02,1793
13001,CARTAGENA,2021,02,23024
23001,MONTERIA,2021,02,9717
70823,TOLU,2021,02,559
85001,EL YOPAL,2020,02,232
52001,PASTO,2020,02,676
23466,MONTELIBANO,2020,02,738
5615,RIONEGRO - ANTIOQUIA,2020,02,1
13001,CARTAGENA,2020,02,34504
27495,NUQUI,2020,02,766
76147,CARTAGO,2020,02,18
91001,LETICIA,2020,02,1578
70823,TOLU,2020,02,89
5579,PUERTO BERRIO,2020,02,253
5250,EL BAGRE,2020,02,622
50001,VILLAVICENCIO,2020,02,788
47001,SANTA MARTA,2020,02,21072
5847,URRAO,2020,02,253
27075,BAHIA SOLANO,2020,02,1496
70215,COROZAL,2020,02,946
73001,IBAGUE,2020,02,1005
27006,ACANDI,2020,02,121
68081,BARRANCABERMEJA,2020,02,161
20001,VALLEDUPAR,2020,02,1102
73443,MARIQUITA,2020,02,4
27001,QUIBDO,2020,02,9383
54001,CUCUTA,2020,02,3994
8001,BARRANQUILLA,2020,02,17436
5604,REMEDIOS,2020,02,72
66001,PEREIRA,2020,02,6694
11001,BOGOTA,2020,02,152496
5873,VIGIA DEL FUERTE,2020,02,87
5059,ARMENIA,2020,02,2306
5001,MEDELLIN,2020,02,24
27077,BAJO BAUDO,2020,02,34
76001,CALI,2020,02,25831
44001,RIOHACHA,2020,02,900
5147,CAREPA,2020,02,8682
23001,MONTERIA,2020,02,13300
13688,SANTA ROSA DEL SUR,2020,02,22
5647,SAN ANDRES - ISLA,2020,02,17451
25175,CHIA,2020,02,1
68001,BUCARAMANGA,2020,02,6636
99524,LA PRIMAVERA,2020,02,30
17001,MANIZALES,2020,02,2308
70708,SAN MARCOS,2019,02,8
91001,LETICIA,2019,02,686
27075,BAHIA SOLANO,2019,02,1744
5250,EL BAGRE,2019,02,342
25175,CHIA,2019,02,6
70713,SAN ONOFRE - SUCRE,2019,02,0
52835,TUMACO,2019,02,185
5059,ARMENIA,2019,02,1763
8001,BARRANQUILLA,2019,02,12396
27372,JURADO,2019,02,12
17001,MANIZALES,2019,02,1654
20001,VALLEDUPAR,2019,02,774
70215,COROZAL,2019,02,1149
5873,VIGIA DEL FUERTE,2019,02,21
52001,PASTO,2019,02,801
50680,SAN CARLOS GUAROA,2019,02,1
23466,MONTELIBANO,2019,02,0
23001,MONTERIA,2019,02,10346
41001,NEIVA,2019,02,310
13688,SANTA ROSA DEL SUR,2019,02,9
5579,PUERTO BERRIO,2019,02,3
85001,EL YOPAL,2019,02,224
5604,REMEDIOS,2019,02,0
5847,URRAO,2019,02,143
27077,BAJO BAUDO,2019,02,20
23068,AYAPEL,2019,02,0
70823,TOLU,2019,02,406
76563,PRADERA,2019,02,0
47001,SANTA MARTA,2019,02,20556
99524,LA PRIMAVERA,2019,02,36
13001,CARTAGENA,2019,02,36045
50001,VILLAVICENCIO,2019,02,262
5647,SAN ANDRES - ISLA,2019,02,12284
66001,PEREIRA,2019,02,5799
27001,QUIBDO,2019,02,8662
73443,MARIQUITA,2019,02,2
27205,CONDOTO,2019,02,11
5031,AMALFI,2019,02,0
44001,RIOHACHA,2019,02,635
27006,ACANDI,2019,02,703
19001,POPAYAN,2019,02,191
5615,RIONEGRO - ANTIOQUIA,2019,02,3
5147,CAREPA,2019,02,7150
27495,NUQUI,2019,02,616
76001,CALI,2019,02,16194
76147,CARTAGO,2019,02,17
5001,MEDELLIN,2019,02,4
73001,IBAGUE,2019,02,1156
68001,BUCARAMANGA,2019,02,5318
81001,ARAUCA,2019,02,0
18001,FLORENCIA,2019,02,95
11001,BOGOTA,2019,02,124535
5154,CAUCASIA,2019,02,2084
54001,CUCUTA,2019,02,3218
68081,BARRANCABERMEJA,2019,02,113
68679,SAN GIL,2019,02,3
5001,MEDELLIN,2018,02,20
5059,ARMENIA,2018,02,1607
5604,REMEDIOS,2018,02,15
73001,IBAGUE,2018,02,1174
5147,CAREPA,2018,02,7631
5031,AMALFI,2018,02,3
85001,EL YOPAL,2018,02,372
52001,PASTO,2018,02,834
91001,LETICIA,2018,02,709
27006,ACANDI,2018,02,1171
17001,MANIZALES,2018,02,1873
66001,PEREIRA,2018,02,5944
23001,MONTERIA,2018,02,8281
27001,QUIBDO,2018,02,8571
27075,BAHIA SOLANO,2018,02,1452
52835,TUMACO,2018,02,91
68001,BUCARAMANGA,2018,02,4218
47707,SANTA ANA,2018,02,2
44001,RIOHACHA,2018,02,567
8001,BARRANQUILLA,2018,02,8534
68669,SAN ANDRÉS,2018,02,14698
13001,CARTAGENA,2018,02,24531
5250,EL BAGRE,2018,02,436
27077,BAJO BAUDO,2018,02,38
54001,CUCUTA,2018,02,2124
20001,VALLEDUPAR,2018,02,901
5847,URRAO,2018,02,32
27205,CONDOTO,2018,02,63
5579,PUERTO BERRIO,2018,02,4
50001,VILLAVICENCIO,2018,02,285
68081,BARRANCABERMEJA,2018,02,230
47001,SANTA MARTA,2018,02,13844
19001,POPAYAN,2018,02,285
76001,CALI,2018,02,11769
25530,PARATEBUENO,2018,02,2
5615,RIONEGRO - ANTIOQUIA,2018,02,6
27495,NUQUI,2018,02,582
99524,LA PRIMAVERA,2018,02,18
13688,SANTA ROSA DEL SUR,2018,02,25
70215,COROZAL,2018,02,1516
18001,FLORENCIA,2018,02,109
27372,JURADO,2018,02,55
41001,NEIVA,2018,02,539
5154,CAUCASIA,2018,02,2454
76147,CARTAGO,2018,02,4
70823,TOLU,2018,02,269
11001,BOGOTA,2018,02,121260
76001,CALI,2017,02,23091
27372,JURADO,2017,02,71
99524,LA PRIMAVERA,2017,02,40
17001,MANIZALES,2017,02,973
27075,BAHIA SOLANO,2017,02,1062
70823,TOLU,2017,02,648
5585,PUERTO NARE,2017,02,5
5579,PUERTO BERRIO,2017,02,7
13001,CARTAGENA,2017,02,28374
5873,VIGIA DEL FUERTE,2017,02,96
5154,CAUCASIA,2017,02,1488
70708,SAN MARCOS,2017,02,4
81001,ARAUCA,2017,02,1
68001,BUCARAMANGA,2017,02,5543
5604,REMEDIOS,2017,02,13
47001,SANTA MARTA,2017,02,9423
8141,CANDELARIA,2017,02,19
19001,POPAYAN,2017,02,193
52001,PASTO,2017,02,772
11001,BOGOTA,2017,02,121446
25175,CHIA,2017,02,5
85001,EL YOPAL,2017,02,893
15272,FIRAVITOBA,2017,02,0
68669,SAN ANDRÉS,2017,02,14923
5847,URRAO,2017,02,6
5615,RIONEGRO - ANTIOQUIA,2017,02,2
27495,NUQUI,2017,02,517
27205,CONDOTO,2017,02,49
52835,TUMACO,2017,02,105
73443,MARIQUITA,2017,02,0
27001,QUIBDO,2017,02,8630
70215,COROZAL,2017,02,1427
76834,TULUÁ,2017,02,0
5059,ARMENIA,2017,02,1595
73001,IBAGUE,2017,02,1245
5147,CAREPA,2017,02,7120
44001,RIOHACHA,2017,02,374
50001,VILLAVICENCIO,2017,02,267
20001,VALLEDUPAR,2017,02,832
91001,LETICIA,2017,02,1745
18001,FLORENCIA,2017,02,125
76109,BUENAVENTURA,2017,02,0
41001,NEIVA,2017,02,539
13688,SANTA ROSA DEL SUR,2017,02,15
23068,AYAPEL,2017,02,4
54001,CUCUTA,2017,02,3069
5250,EL BAGRE,2017,02,547
66001,PEREIRA,2017,02,4268
68081,BARRANCABERMEJA,2017,02,145
8001,BARRANQUILLA,2017,02,14918
27006,ACANDI,2017,02,664
5001,MEDELLIN,2017,02,11
23001,MONTERIA,2017,02,8265
25175,CHIA,2016,02,9
5615,RIONEGRO - ANTIOQUIA,2016,02,0
20001,VALLEDUPAR,2016,02,994
5847,URRAO,2016,02,4
11001,BOGOTA,2016,02,117346
5059,ARMENIA,2016,02,971
70215,COROZAL,2016,02,984
13001,CARTAGENA,2016,02,24868
5585,PUERTO NARE,2016,02,55
91001,LETICIA,2016,02,1191
5147,CAREPA,2016,02,7913
27006,ACANDI,2016,02,882
70823,TOLU,2016,02,567
5604,REMEDIOS,2016,02,37
19001,POPAYAN,2016,02,160
5001,MEDELLIN,2016,02,0
73443,MARIQUITA,2016,02,0
5873,VIGIA DEL FUERTE,2016,02,206
52001,PASTO,2016,02,815
85001,EL YOPAL,2016,02,742
47001,SANTA MARTA,2016,02,9146
27495,NUQUI,2016,02,560
13688,SANTA ROSA DEL SUR,2016,02,14
52835,TUMACO,2016,02,125
73275,FLANDES,2016,02,2
41001,NEIVA,2016,02,518
68669,SAN ANDRÉS,2016,02,15082
44001,RIOHACHA,2016,02,379
8001,BARRANQUILLA,2016,02,15618
27075,BAHIA SOLANO,2016,02,961
8141,CANDELARIA,2016,02,6
73001,IBAGUE,2016,02,1149
23001,MONTERIA,2016,02,9205
68001,BUCARAMANGA,2016,02,6153
66001,PEREIRA,2016,02,4330
68081,BARRANCABERMEJA,2016,02,192
76001,CALI,2016,02,22046
5579,PUERTO BERRIO,2016,02,17
5250,EL BAGRE,2016,02,556
27372,JURADO,2016,02,5
27001,QUIBDO,2016,02,8714
5154,CAUCASIA,2016,02,1578
54001,CUCUTA,2016,02,3420
73168,CHAPARRAL,2016,02,19
17001,MANIZALES,2016,02,897
50001,VILLAVICENCIO,2016,02,305
18001,FLORENCIA,2016,02,89
5154,CAUCASIA,2015,02,1268
54001,CUCUTA,2015,02,3457
5604,REMEDIOS,2015,02,5
85325,SAN LUIS DE PALENQUE,2015,02,0
68081,BARRANCABERMEJA,2015,02,145
17001,MANIZALES,2015,02,828
20011,AGUACHICA,2015,02,0
11001,BOGOTA,2015,02,108398
25175,CHIA,2015,02,1
91001,LETICIA,2015,02,828
73275,FLANDES,2015,02,7
5873,VIGIA DEL FUERTE,2015,02,128
68001,BUCARAMANGA,2015,02,5392
18001,FLORENCIA,2015,02,91
27001,QUIBDO,2015,02,8409
5250,EL BAGRE,2015,02,487
5147,CAREPA,2015,02,7789
50001,VILLAVICENCIO,2015,02,525
8141,CANDELARIA,2015,02,0
19001,POPAYAN,2015,02,180
70823,TOLU,2015,02,502
76834,TULUÁ,2015,02,21
73443,MARIQUITA,2015,02,0
50568,PUERTO GAITÁN,2015,02,0
73449,MELGAR,2015,02,0
85001,EL YOPAL,2015,02,474
52835,TUMACO,2015,02,109
70221,COVEÑAS,2015,02,0
44001,RIOHACHA,2015,02,310
5059,ARMENIA,2015,02,937
5615,RIONEGRO - ANTIOQUIA,2015,02,13
68669,SAN ANDRÉS,2015,02,9174
76109,BUENAVENTURA,2015,02,0
27077,BAJO BAUDO,2015,02,5
23466,MONTELIBANO,2015,02,153
27075,BAHIA SOLANO,2015,02,626
5847,URRAO,2015,02,0
27495,NUQUI,2015,02,337
17614,RIOSUCIO,2015,02,8
15516,PAIPA,2015,02,0
20001,VALLEDUPAR,2015,02,782
5579,PUERTO BERRIO,2015,02,5
47001,SANTA MARTA,2015,02,8321
5001,MEDELLIN,2015,02,0
73001,IBAGUE,2015,02,785
81001,ARAUCA,2015,02,0
19418,LOPEZ,2015,02,0
50350,LA MACARENA,2015,02,0
8001,BARRANQUILLA,2015,02,12057
70215,COROZAL,2015,02,838
68190,CIMITARRA,2015,02,0
86568,PUERTO ASIS,2015,02,24
70708,SAN MARCOS,2015,02,0
52001,PASTO,2015,02,675
13001,CARTAGENA,2015,02,18211
41001,NEIVA,2015,02,450
25530,PARATEBUENO,2015,02,0
27006,ACANDI,2015,02,526
66001,PEREIRA,2015,02,3836
73168,CHAPARRAL,2015,02,0
5585,PUERTO NARE,2015,02,52
27205,CONDOTO,2015,02,0
70717,SAN PEDRO,2015,02,0
13688,SANTA ROSA DEL SUR,2015,02,4
27372,JURADO,2015,02,0
23001,MONTERIA,2015,02,8803
76001,CALI,2015,02,17362
5059,ARMENIA,2014,02,902
68669,SAN ANDRÉS,2014,02,9919
66001,PEREIRA,2014,02,3606
5147,CAREPA,2014,02,7518
5615,RIONEGRO - ANTIOQUIA,2014,02,0
68081,BARRANCABERMEJA,2014,02,180
47001,SANTA MARTA,2014,02,7059
5847,URRAO,2014,02,0
23068,AYAPEL,2014,02,0
27205,CONDOTO,2014,02,22
70823,TOLU,2014,02,345
41001,NEIVA,2014,02,533
23001,MONTERIA,2014,02,7445
73443,MARIQUITA,2014,02,0
13001,CARTAGENA,2014,02,20349
91001,LETICIA,2014,02,564
19809,TIMBIQUI,2014,02,0
8001,BARRANQUILLA,2014,02,11311
19001,POPAYAN,2014,02,129
23466,MONTELIBANO,2014,02,3
85001,EL YOPAL,2014,02,587
44001,RIOHACHA,2014,02,268
17001,MANIZALES,2014,02,910
27001,QUIBDO,2014,02,7848
86568,PUERTO ASIS,2014,02,18
27495,NUQUI,2014,02,567
76001,CALI,2014,02,18631
18001,FLORENCIA,2014,02,105
19418,LOPEZ,2014,02,0
27006,ACANDI,2014,02,331
20001,VALLEDUPAR,2014,02,776
5873,VIGIA DEL FUERTE,2014,02,194
73168,CHAPARRAL,2014,02,6
52835,TUMACO,2014,02,144
5604,REMEDIOS,2014,02,101
5585,PUERTO NARE,2014,02,61
70215,COROZAL,2014,02,709
5591,PUERTO TRIUNFO,2014,02,0
70708,SAN MARCOS,2014,02,2
5579,PUERTO BERRIO,2014,02,22
50001,VILLAVICENCIO,2014,02,232
5154,CAUCASIA,2014,02,1656
5031,AMALFI,2014,02,0
27075,BAHIA SOLANO,2014,02,918
25175,CHIA,2014,02,2
11001,BOGOTA,2014,02,109712
27372,JURADO,2014,02,14
73001,IBAGUE,2014,02,794
5001,MEDELLIN,2014,02,0
73275,FLANDES,2014,02,0
68001,BUCARAMANGA,2014,02,5163
73671,SALDAÑA,2014,02,2
27077,BAJO BAUDO,2014,02,0
5250,EL BAGRE,2014,02,331
19698,SANTANDER DE QUILICHAO,2014,02,18
52001,PASTO,2014,02,515
50350,LA MACARENA,2014,02,4
54001,CUCUTA,2014,02,3080
5001,MEDELLIN,2013,02,2
20770,SAN MARTÍN,2013,02,0
70717,SAN PEDRO,2013,02,0
27001,QUIBDO,2013,02,8166
52001,PASTO,2013,02,444
81794,TAME,2013,02,0
73001,IBAGUE,2013,02,745
23466,MONTELIBANO,2013,02,0
13001,CARTAGENA,2013,02,22013
5031,AMALFI,2013,02,0
68001,BUCARAMANGA,2013,02,5022
20001,VALLEDUPAR,2013,02,731
54498,OCAÑA,2013,02,0
95001,SAN JOSE DEL GUAVIARE,2013,02,0
19001,POPAYAN,2013,02,139
76147,CARTAGO,2013,02,0
97001,MITÚ,2013,02,1
23001,MONTERIA,2013,02,6391
5284,FRONTINO,2013,02,1
18001,FLORENCIA,2013,02,82
50350,LA MACARENA,2013,02,0
68669,SAN ANDRÉS,2013,02,11082
50001,VILLAVICENCIO,2013,02,132
5873,VIGIA DEL FUERTE,2013,02,90
52835,TUMACO,2013,02,93
73408,LÉRIDA,2013,02,7
41001,NEIVA,2013,02,541
5604,REMEDIOS,2013,02,293
70215,COROZAL,2013,02,517
20011,AGUACHICA,2013,02,0
73443,MARIQUITA,2013,02,0
5059,ARMENIA,2013,02,837
66001,PEREIRA,2013,02,3072
47001,SANTA MARTA,2013,02,10586
5847,URRAO,2013,02,6
81001,ARAUCA,2013,02,0
20295,GAMARRA,2013,02,12
25175,CHIA,2013,02,3
5591,PUERTO TRIUNFO,2013,02,19
70708,SAN MARCOS,2013,02,0
13688,SANTA ROSA DEL SUR,2013,02,1
5585,PUERTO NARE,2013,02,19
23417,LORICA,2013,02,0
73449,MELGAR,2013,02,0
27075,BAHIA SOLANO,2013,02,671
5154,CAUCASIA,2013,02,1185
19418,LOPEZ,2013,02,0
91001,LETICIA,2013,02,222
27205,CONDOTO,2013,02,184
5579,PUERTO BERRIO,2013,02,19
15516,PAIPA,2013,02,0
73168,CHAPARRAL,2013,02,30
